Gene,GSM1213669,GSM1213670,GSM1213671,GSM1213672,GSM1213673,GSM1213674,GSM1213675,GSM1213676,GSM1213677,GSM1213678,GSM1213679,GSM1213680,GSM1213681,GSM1213682,GSM1213683,GSM1213684,GSM1213685,GSM1213686,GSM1213687,GSM1213688,GSM1213689,GSM1213690,GSM1213691,GSM1213692,GSM1213693,GSM1213694,GSM1213695,GSM1213696,GSM1213697,GSM1213698,GSM1213699,GSM1213700,GSM1213701,GSM1213702,GSM1213703,GSM1213704,GSM1213705,GSM1213706,GSM1213707,GSM1213708,GSM1213709,GSM1213710,GSM1213711,GSM1213712,GSM1213713,GSM1213714,GSM1213715,GSM1213716,GSM1213717,GSM1213718,GSM1213719,GSM1213720,GSM1213721,GSM1213722,GSM1213723,GSM1213724,GSM1213725,GSM1213726,GSM1213727,GSM1213728,GSM1213729,GSM1213730,GSM1213731,GSM1213732,GSM1213733,GSM1213734,GSM1213735,GSM1213736,GSM1213737,GSM1213738,GSM1213739,GSM1213740,GSM1213741,GSM1213742,GSM1213743,GSM1213744,GSM1213745,GSM1213746,GSM1213747,GSM1213748,GSM1213749,GSM1213750,GSM1213751,GSM1213752,GSM1213753,GSM1213754,GSM1213755,GSM1213756,GSM1213757,GSM1213758,GSM1213759,GSM1213760,GSM1213761,GSM1213762,GSM1213763,GSM1213764,GSM1213765,GSM1213766,GSM1213767,GSM1213768,GSM1213769,GSM1213770,GSM1213771,GSM1213772,GSM1213773,GSM1213774,GSM1213775,GSM1213776,GSM1213777,GSM1213778,GSM1213779,GSM1213780,GSM1213781,GSM1213782,GSM1213783,GSM1213784,GSM1213785,GSM1213786,GSM1213787,GSM1213788,GSM1213789,GSM1213790,GSM1213791,GSM1213792,GSM1213793,GSM1213794,GSM1213795,GSM1213796,GSM1213797,GSM1213798,GSM1213799,GSM1213800,GSM1213801,GSM1213802,GSM1213803,GSM1213804,GSM1213805,GSM1213806,GSM1213807,GSM1213808,GSM1213809,GSM1213810,GSM1213811,GSM1213812,GSM1213813,GSM1213814,GSM1213815,GSM1213816,GSM1213817,GSM1213818,GSM1213819,GSM1213820,GSM1213821,GSM1213822,GSM1213823,GSM1213824,GSM1213825,GSM1213826,GSM1213827,GSM1213828,GSM1213829,GSM1213830,GSM1213831,GSM1213832,GSM1213833,GSM1213834,GSM1213835,GSM1213836,GSM1213837,GSM1213838,GSM1213839,GSM1213840,GSM1213841,GSM1213842,GSM1213843,GSM1213844,GSM1213845,GSM1213846,GSM1213847,GSM1213848,GSM1213849
LOC101928076,4.420612822,3.750655211,3.810065667,3.625270061,3.728252065,3.630793513,5.566684232,4.228090701,8.071651384,3.81792377,3.619480179,4.089247231,3.324602798,3.614109601,4.471176282,6.054840867,4.025258094,4.349224045,4.052526553,3.453865581,3.48143214,4.031361783,5.631444357,3.689407032,4.093281736,3.545943897,3.778310101,3.527789923,3.992803788,3.69628616,3.424628165,3.587900639,4.073884617,4.501235234,3.585838411,3.787106834,4.76175952,3.988128708,4.126512222,6.067564205,4.60765968,3.510195428,5.393749046,6.544780829,6.973940967,4.327099991,5.914763403,7.41738599,5.471560134,5.608716856,4.757964592,3.211752265,6.276765741,4.35217567,3.886644955,3.666698344,4.186888051,3.706790409,3.788552873,3.275616148,5.033704841,3.539415136,3.938663692,4.92748889,3.999451505,3.626414804,4.171907775,3.700599163,4.08050173,3.839248913,3.461370892,3.059244913,3.496727985,4.250512621,4.394850916,5.143553122,3.825504354,4.196777005,3.862462857,5.388780597,3.387540446,4.693790899,4.604924842,3.383659435,3.80295338,4.795890509,5.471296974,3.631093668,4.098261932,3.270100947,4.372743079,5.277067608,4.686984349,4.874230803,3.841964463,4.349625121,7.312073057,6.182935577,4.268271648,3.755883294,3.477360499,4.098261932,4.605748727,3.909901933,3.633237716,3.82535529,4.409399355,6.265544875,6.471167856,5.310223958,3.487214683,3.310308587,3.536660166,4.070373657,3.57495466,4.355669739,5.134970884,4.685939585,3.95588579,3.779826617,4.785820239,4.181997579,4.425830082,4.955345992,3.533015524,3.650784283,3.472380002,5.968367513,3.5047825,3.206046464,4.957818871,3.658738231,3.563255567,6.475406864,3.714234413,4.623201167,3.725527661,3.960850873,4.047175765,3.432145038,3.396851992,3.434200412,5.653733763,4.472968302,5.790504248,3.921137573,5.367474456,5.08150868,4.605692197,3.535164862,6.005580355,4.614343213,4.399989724,3.255563047,3.617607583,3.711954959,3.418119455,3.59890292,3.725386304,5.335168987,4.608227946,5.443513265,4.094880947,4.839989685,4.334671347,3.122964219,4.014753847,3.842012353,4.567324184,3.897338312,6.00308674,6.790769648,6.678749048,4.051562317,5.253114803,4.330667158,3.713878387,3.848157499,3.361413199,5.022978599,4.399607278
ZNF121,6.883012021,9.938973002,8.152743465,8.170996253,7.27450751,8.131629216,7.366675237,8.630416604,7.320211799,6.790492061,7.415390108,8.323345781,6.540729876,8.303520454,7.427757856,8.86482104,9.107516382,8.459857252,7.534381425,7.491025737,6.831306069,7.208957436,8.598538506,8.056983772,8.47747356,7.456050329,8.590284032,7.432671389,7.468689745,7.137412509,8.075893074,7.437907736,7.408928795,7.529075263,7.844263189,7.396462194,6.699534529,5.72049502,6.955912796,7.535581849,7.776594191,7.609096916,6.951210059,8.538900482,6.774878509,8.278967435,7.065035212,7.757078354,5.920236916,7.419639937,6.643448014,8.091631732,4.795490207,6.175325357,5.391984877,8.840537679,5.675665682,8.67160332,6.394158755,6.779978883,6.23594958,5.74811625,7.603497427,7.461445446,6.631163024,6.441056444,8.760018117,7.044023827,8.170461797,7.991872491,6.755939276,6.752975083,7.167188705,7.419052925,4.489499198,6.052449641,7.110877333,6.944465588,7.539675881,7.854252333,6.848623143,5.40734904,5.829358273,6.376988037,7.768040152,7.099189852,6.732993956,7.513214165,7.318660073,6.996757063,7.696034847,6.866257364,6.494721724,4.888704581,6.927092332,5.324986,8.570430313,8.031134639,6.331919135,4.935303116,6.485945278,6.883837598,7.477003486,6.99495689,7.386604839,7.676699425,8.063736565,7.057820317,6.534738789,7.018271654,7.342176671,6.663353163,6.231433886,6.951059528,5.115095216,6.109692317,6.67305649,5.847406985,6.730401304,6.580502306,6.181869302,5.837086521,6.464623968,6.602293401,8.179951724,7.668315851,6.475146929,7.757861632,8.792512689,7.026914779,7.57616086,7.479982373,7.061531893,7.558053122,7.13128623,6.638760835,6.948715464,7.05193971,5.642677574,7.98257392,7.757146967,8.350242674,7.74481174,6.467938401,6.98481626,7.963577776,6.264377932,6.101502976,7.507419148,7.10968351,8.052141912,7.472672545,6.953841409,6.806995689,8.508468509,8.566568841,6.097047593,8.650114033,6.037639645,6.838831717,7.859203442,8.443027787,8.50169037,8.659191338,8.335309821,7.234047247,5.941810226,6.092757827,8.280985235,8.475263759,8.960265675,8.331976246,6.815721974,7.902885221,7.995124717,6.272513016,5.739573029,8.962012114,7.599830976,7.876438316,7.711239176
INA,5.69835908,4.482880544,4.111776338,4.227077758,5.194708468,4.716641815,5.468436312,4.19469768,8.071321052,4.440874152,4.313851344,4.457833474,5.320066238,4.362128774,4.533650936,4.702220413,4.537037204,4.90879685,4.426316773,4.504235038,4.814079272,4.259624569,4.41936162,4.444419437,4.735903422,4.336023213,4.433655655,4.88599949,5.083108288,4.735591998,4.735623703,4.809230934,4.502035328,4.71390335,4.470793735,5.839355193,5.259752833,5.539700334,5.52844275,5.442177382,4.517776035,4.595243454,4.848862804,5.387095451,5.227457683,4.914795983,6.988625979,5.754809198,6.433271714,4.708511616,4.715524378,4.624626077,4.146667569,5.402399273,4.894961128,4.115155339,4.877777154,4.383082892,4.65633089,4.890034895,4.724810776,4.465320019,4.686559319,9.246171976,4.973946661,5.284083362,5.183655347,4.75303016,4.436261179,5.172222136,5.404047574,4.576920071,4.512994857,7.362112001,4.973885497,5.560976169,4.826678135,4.766391864,4.971004974,4.927086065,4.710053705,5.329673294,4.861148556,4.600132733,4.285341016,5.841801133,4.880866987,4.625735904,4.384668837,4.608994427,6.061953445,4.54669855,4.620484395,7.2465388,4.382868863,5.03060808,4.832118884,5.577024843,4.763824796,5.387875918,4.222192971,4.916396951,5.892827521,4.789183997,4.601548392,6.115113191,4.332614578,8.879763946,4.700010126,4.773717807,4.551061253,4.784191868,4.698658506,4.292414671,4.840803833,4.57035384,10.08373627,4.935590254,4.469465536,4.596461641,6.918395961,4.947294827,4.589736507,4.545751452,4.180246568,4.657168512,4.457557634,4.909441811,4.9796036,4.822770417,4.582494793,4.74211639,4.738319654,7.422398931,4.735903422,4.663135737,5.216910499,4.763978898,8.752697642,4.191313581,4.423612601,4.328725424,4.185102148,4.91395015,5.674371604,4.432419781,4.898048429,5.055548195,4.780650946,4.46541232,4.604447893,4.804609717,4.745971704,4.897721541,5.674725519,4.428657974,4.583177704,5.405124979,4.52145936,4.464847342,4.58538558,5.384801841,4.508740192,4.120920534,4.763056119,4.581121348,5.642066464,4.675227495,4.162056246,4.216765591,5.09780907,8.094140438,4.742733116,4.555696312,4.559718888,4.581528742,4.556000532,4.119826298,4.605789654,8.090772353,4.707786945
FAM177A1 /// LOC101927178,7.81843594,9.039913945,8.841504725,8.465051803,8.648495267,7.827923971,7.178282703,8.636478047,7.290710503,10.24042706,8.220256942,8.75817263,6.666607461,9.444231985,8.531159158,7.666049314,10.0435628,8.393120074,10.74147941,9.340183239,8.788068122,9.828959132,8.625923982,9.889190507,10.97253506,9.544669429,8.14622566,7.835284936,8.484471939,7.582910224,9.894388031,8.50499544,7.920984831,8.830510536,9.103779721,9.239686066,7.271752927,6.510386914,8.580032315,7.671210204,8.159373224,8.526794191,7.32674244,7.876014193,7.262670209,8.145801346,7.768893528,7.488839491,9.091136157,8.152245705,8.606458304,8.318753303,8.212346744,7.550662017,6.360967843,9.780984652,6.911571332,9.808425462,7.997401533,7.923253546,6.567708655,7.348522877,8.274647057,7.325295266,8.137376651,7.933576062,9.020376893,8.497096271,7.736201175,10.01844564,7.524371982,8.910437146,7.684474965,8.319226163,6.885874512,7.013104295,8.192011713,7.734924066,9.380546946,7.380698773,8.104270952,7.211859696,7.719206968,7.893752199,8.021918646,7.751563173,7.883251534,8.495219644,8.769640594,7.714319905,8.849236453,7.839800863,8.341674252,7.276304195,8.239483939,7.247248669,8.606333606,6.71504888,7.516432187,5.923295722,7.705350449,8.798617815,7.624699849,7.644748977,8.787716472,8.146728618,10.96185352,7.838417274,7.366579816,7.568734394,7.74032368,7.725666843,8.480942851,8.573623664,7.462098826,7.682963039,9.947963818,5.94133876,9.381198527,7.533332713,6.883309124,6.862050744,7.293813428,8.35147318,7.641086505,8.733336851,8.173725025,7.490402677,9.899893672,8.169063096,8.235419976,8.486654153,7.596303298,8.33445548,8.042396955,8.893855818,7.526535093,7.827051891,7.595868247,9.514679415,9.39848394,8.388945975,9.918643351,6.284536811,6.989016365,8.256604424,6.223122344,8.021244792,7.998720074,9.180630578,8.061543468,8.240014383,8.205439268,7.637591671,8.065118998,8.758128909,8.004947704,8.759266234,8.436771539,8.098291412,7.402467374,7.998650627,9.856697105,7.381507056,9.609353602,8.487223312,7.354683777,8.861258146,8.605227116,9.575210136,7.965549798,8.415411266,6.558880723,8.636028347,8.714587004,7.888682098,4.82840489,8.182266688,8.923110567,8.508171998,8.688929867
AC009237.8 /// AK055967,5.659649863,7.562254081,7.048259499,6.684109895,5.836180876,5.181648496,4.458529848,7.470619885,6.231856588,5.729312006,5.343012675,5.452905093,5.436517023,6.698898692,6.203064179,6.092070394,6.016979956,5.507885081,6.194056147,6.911780387,5.440919713,6.127454799,4.337299038,5.93818939,8.616698222,6.890645702,5.607719738,5.695547846,4.563847593,5.244595138,6.059034966,6.774215825,4.944168584,6.461402407,5.580130256,6.872282537,5.057863323,3.967622239,6.958048247,4.823091138,5.001535407,5.759105621,4.279913922,5.101695804,4.777039098,4.939698383,6.268905675,5.363615208,7.639041143,4.808893002,6.334836087,6.846654116,6.418441544,5.006768864,7.56434792,6.983766504,5.746735862,6.254044665,4.657078891,7.663726605,4.372743079,5.408297896,4.932534378,4.49611554,6.246688716,5.033546599,5.835916302,5.221393316,6.713234439,6.025601324,7.827655737,5.691326629,6.689307471,7.198418978,6.542914994,6.634293012,5.380015167,8.333876694,6.751203209,5.24769112,5.971790143,6.675048858,5.860983313,7.229112181,7.622288142,6.657438481,6.058661348,6.548590464,5.097489871,4.765117865,6.162810644,7.070497869,6.128487424,6.006396787,4.719116635,6.421541591,6.917721199,5.990142157,5.401386876,5.554488148,6.043422889,6.84790433,5.78655395,5.097564644,5.714670928,6.501775444,6.47193557,4.200789786,5.53728594,5.244595138,7.098258998,7.531940667,5.77400787,6.405344297,5.3801712,5.810539294,3.77685655,4.296227647,4.233575402,6.183137185,5.748393035,5.275985379,5.28740536,6.678549956,5.325437966,6.168075908,5.185602977,5.527507666,6.937806769,5.559029528,5.416907388,6.715579577,6.362298191,4.112359525,6.415983204,5.698677988,5.641154753,5.377165849,5.761405658,5.866408508,5.922501897,6.541272616,5.989826435,4.951916739,4.188276964,6.619018262,4.324279069,6.299016817,5.908238178,6.088064592,4.252666508,7.199829349,3.839552108,4.230321251,5.840945663,4.558210985,6.248184608,5.819362547,6.454752962,5.404485378,4.430862545,3.843636837,5.509274734,5.365178141,4.381663447,4.90455525,5.632686016,4.86511185,4.433066821,5.452302747,4.03883613,6.417366776,4.790493083,4.811446146,4.584441419,5.8949443,5.497767818,5.281465591,5.145671873,4.182587151,4.945069389
SP5,4.215829506,3.66567879,6.426304558,4.435737723,4.633185727,4.046316767,3.87574371,4.561965321,4.349322929,4.501238885,4.19590568,4.611399445,4.478548632,4.165271572,4.671456527,3.804174442,3.479514772,3.803559647,4.725977238,4.426923508,4.286324561,4.503499449,4.498115444,4.030292175,8.350622574,4.314729543,3.787955566,4.376204323,5.542136776,4.445146618,3.839989169,4.861142711,4.099288582,4.183183585,4.027484963,4.317725872,4.387960236,4.042150926,4.475094895,3.999173385,3.628387977,4.266029211,4.090476668,3.692352853,3.650982611,4.007253845,5.632340049,3.798696321,4.182587151,4.927688724,4.850347119,5.328245173,4.083643012,3.851069107,3.903721204,4.47221905,5.437393101,4.438390606,4.65042158,4.392650035,4.363399265,4.707109954,3.405587644,4.893586596,5.466891759,5.767726517,4.609929617,4.857415413,7.023136957,4.455073781,4.664746548,3.897638465,4.481792721,4.05505004,5.379461696,3.879405283,4.887228294,5.053269701,4.010969077,3.825276649,4.568109349,4.587111138,4.970959557,4.698642375,5.081482858,5.950880806,5.032282394,4.426923508,4.520302456,3.797261926,5.935840217,5.411678625,6.172247982,5.454706188,5.451981737,4.601740724,10.29711693,3.496992667,4.124572809,4.847122389,4.399175745,4.261831279,3.962112013,4.210617965,3.64177067,3.631276803,4.712563616,4.808215636,3.980398563,3.83495487,5.480485727,5.464368528,4.040128359,3.951865745,4.867342932,9.281808685,6.444879245,5.592022879,4.385128565,3.871087001,4.287503756,4.035731139,4.103104143,4.250512621,5.420136702,4.395268657,4.737281462,4.801990018,4.125723008,4.433655015,4.167246906,4.523240969,3.909752643,3.946071103,4.142690387,4.71868413,4.895678073,4.327393918,3.731465136,3.832452993,4.213843252,4.777083268,4.669891818,4.022622342,4.594488807,4.601012146,3.958705949,4.434906599,4.983252501,4.724079679,3.974937281,7.135692911,4.925492819,4.230905743,4.001161761,7.565058874,4.865780457,4.639140438,6.563525983,4.484333846,4.156150886,3.747321814,4.83592743,3.95459051,5.959300976,4.712841433,6.188707093,6.68497268,3.94873355,4.898366485,3.601780231,3.953088412,4.308403736,4.489242746,4.315817733,5.581685441,5.596347994,3.994316154,4.047991982,3.572383568,5.044860293
GPBP1,5.495413793499999,8.0281664905,8.5468594815,6.710398197,6.363301079499999,7.430697822,5.642218614,7.8753538155,6.007000198,6.915559666,7.4909621295,7.2547156565,5.9311861945,6.991540112,7.0222091645,6.5837758445,8.2450809105,7.3177121305,7.2414216565,6.922482156,6.291100152,7.591211094,6.92384891,7.857420858499999,6.4607225785,7.246144138,7.5543175235,6.869248933,7.4425268775,6.3948983745,7.809999998,6.749529007,6.91237755,6.296515863,7.4056682155,7.0356906905,5.178779798,5.430533799,5.765316439499999,5.4194454190000005,5.966329116000001,7.0281272775,5.843243044499999,6.019147577,4.37170486,6.43700289,5.0616249975,5.1831134715000005,4.895482894,6.97570825,6.0042846915000005,5.803353734,5.241569786,5.340349375000001,4.3614899965,8.391454109000001,4.904319555,7.036949576,5.9084073075,5.950545017,5.3106375365,5.456470271000001,6.2303199465,5.1490415655,4.480741653,5.4583885175,6.686011457499999,6.597990349,6.8933930395,6.311164276,5.5059581805,6.254350756,6.3943258795,5.9302379375,3.9325675015,4.6728125875,5.558743432,5.6633467755,6.47420959,5.4829689015,5.597858521,5.2192818615,4.8580433780000005,5.053865648,6.179866538500001,5.7446667520000005,4.540496565,6.574493039,6.0846756825,5.9593361825,6.333734376000001,5.5096959355,6.400363733000001,4.8364362285,6.009448172000001,4.59180518,6.4588859555,5.229726565,5.0586958295,4.451469084499999,5.826473425,5.524724324999999,4.9118790705,6.240465811,6.3042132425,7.202324021999999,7.37639987,6.5588022875,4.637548821,5.692776412500001,6.332469085,5.841674495,5.803508652,7.392571263,4.4734511525,5.132548765,6.4614210695,5.6542115265,6.6376310935,6.2044861870000005,4.7872677925,4.7293508345,5.7052668605,6.018343549,7.5024828475,7.1791959025,6.1342692905,5.551235395,7.772036116000001,5.714758599,6.2917838355,6.945157932,6.8150500235,6.521339195,5.591385068499999,6.145121532,6.5870202425,6.1221984775,4.810473972,8.205217213,6.7869737865,8.319757320499999,6.9214533515,5.5748607385,5.2618569090000005,6.7811351025,5.1548976225,5.812914821,6.946816397,7.097610641499999,6.5114025985,6.7218465645,6.3907109555,6.1463132585,7.0563419885,7.3608287115,5.967977339,7.184202883999999,5.855890265499999,6.443403642,6.1657750575,6.986699353000001,6.266582356,6.9776065125,7.106722308,7.3008678615,5.220574367999999,5.0831094795,7.5718411305,7.366337464000001,8.555595142,7.192680877000001,5.393285741,7.041960897,7.217796092,5.7223919175,4.975856431,6.7597163145,7.1346801565,6.549479954000001,6.77488064
SPAG5,6.772986849,7.09551926,6.032444331,6.367701071,7.226071026,6.133287535,8.353335798,9.774567373,8.549769486,6.534870757,5.277900621,7.665817846,6.591258402,6.745651585,5.869595496,7.578006977,5.54077169,6.265691967,5.973260823,6.210391203,6.93615874,5.439127235,8.227481821,6.99154484,7.588166498,5.805233786,8.329951135,5.440436892,6.237971062,6.769277448,5.330198896,7.2130995,6.670509572,7.815378674,5.280356302,7.591281035,7.56978303,6.926109066,6.34872996,7.312858911,6.662150415,7.83958119,6.922468727,7.700058816,7.75629611,7.553999241,7.165990705,7.566056121,7.637858118,8.844007177,7.462111367,6.89351892,6.993777179,6.861738167,7.230807128,6.189363405,7.319089493,6.37641498,6.546423371,5.3223855,8.012894097,7.270925102,7.606492294,7.859235681,6.916598359,5.900764188,7.642975592,6.4039171,6.456899748,6.604684547,5.828903905,6.87769827,5.554305372,7.104550471,5.518618033,7.960701736,7.25475526,5.991313081,6.049362165,7.342824353,5.820474088,7.834425098,5.780536273,6.232830143,5.710409876,6.66214519,5.862173524,6.461512765,7.379582152,5.016090114,7.512371826,8.154768445,5.718254243,8.231063039,6.35120627,6.772433201,7.749965265,7.904398914,6.374980889,7.384900952,6.545916757,6.819597252,6.999807877,5.664754121,5.490541495,6.113600213,7.397075507,8.726907591,9.147047143,6.190675251,5.62926925,6.294397865,6.058437852,5.38478579,6.965304102,6.575059293,6.069158397,6.174864281,6.280674682,6.015542092,7.8839909,6.270847321,6.233454272,6.176804838,7.951125963,5.740918492,5.763712851,8.79046604,5.645668904,6.459514127,8.145608213,5.634544714,6.928540203,8.271392829,7.987639382,6.630326983,6.905931214,7.596912813,8.514171505,5.395730232,5.933877388,6.396316327,6.758410273,6.812629072,8.252551533,6.441975898,7.481106835,7.688112597,7.295332425,6.201432046,7.297650829,8.064459459,7.375623077,6.836038016,9.200164892,8.632507818,4.798934389,6.843709482,8.122783562,6.227660391,6.97236972,8.065542231,6.677076498,8.897526602,6.709358575,5.804660838,7.312616539,6.450754304,7.195673972,5.606027783,7.746375164,8.107139752,7.812513933,6.26016476,7.516010983,6.593468757,6.859489009,6.690270377,4.959211232,7.520820304,6.632586412
LYSMD3,6.038475191,8.242803215,8.77006939,7.265766142,6.705554403,7.743372159,5.730227742,7.638355125,5.105544022,7.716337508,7.775177606,7.669572167,5.925720792,6.655046047,7.754192972,6.424820917,7.798653177,6.843935856,7.113327205,6.069016538,5.892823046,7.251818125,6.600535792,8.195994269,7.102521168,7.963827807,7.508268226,7.312694618,7.397979165,6.934283635,7.853117627,7.016394956,6.874564548,7.493282313,7.548635119,6.518232572,4.659968761,4.957217177,6.020533375,5.857436626,6.061700041,7.744632572,6.407453427,5.953999545,4.518259802,6.353855189,5.428031868,5.070613091,5.692625866,6.035810558,6.642424405,5.893442136,4.846573503,5.284559489,5.176242817,7.895890738,5.073150588,6.715528269,5.66722281,6.063585123,5.120536875,6.13607283,6.07153731,5.541770244,3.979297588,5.891378368,7.556398266,6.165128167,7.286758818,6.791334556,5.788208489,5.843242868,5.955408566,6.193153177,5.165921056,4.785928349,5.442829215,5.881749524,7.101669469,5.401103106,5.489344949,6.008384124,5.62710372,5.275993568,6.032660213,6.070358852,4.8873334,6.848050148,6.269354271,6.029623241,7.414123653,5.799330511,6.208790704,4.775830679,5.911190583,6.108391494,6.352130806,4.866008922,5.162477378,4.910849632,5.579355097,5.858764918,5.120030766,6.281927052,7.168240912,7.184312952,7.556275825,5.661087125,5.495990754,5.734184205,6.330655935,5.767113331,5.970451668,6.487566199,4.687836774,5.714391084,7.220394426,5.51279642,6.332276338,5.8452397,4.704919491,4.890440086,6.09846705,5.946333046,6.450475727,6.948344025,5.546660178,5.850093188,7.890300132,5.58025441,6.531424942,7.314673476,6.575264504,5.515242638,6.152027282,7.848445954,6.492611712,6.308977646,5.23536326,7.809862005,6.452737639,8.463872376,6.358903727,5.174916758,4.851476071,6.703321048,5.023924134,5.960387461,6.482259975,6.109454177,6.220620695,7.251359683,6.241469756,6.645462125,7.108305814,7.464556309,6.138735946,6.931832732,5.784473848,6.36302947,6.354818749,6.191304743,7.187707447,5.706002764,8.157753586,6.908833413,5.070316312,5.042102217,7.079731755,7.683477847,7.855005394,7.292440602,4.746005398,6.905740478,6.441363117,5.320114349,4.569230146,7.013515289,7.512854465,6.615324835,6.943592869
GGT1 /// GGT2 /// GGT3P /// GGTLC1 /// GGTLC2 /// LOC100132705 /// LOC102724197,6.578067571,9.072524803,8.544542931,7.307841642,6.796107427,6.331816139,6.309043467,7.100423525,7.690281089,7.726216702,7.722377282,6.853317491,8.149975482,7.630377995,8.026687739,6.758650514,8.002019642,8.554820904,8.380776518,7.932499645,7.945978079,8.738147447,7.638323018,8.614037114,8.460080937,8.178632043,6.125915657,9.292339185,7.857039779,6.33171158,9.487654599,8.628568563,7.362016507,7.418898639,8.128498356,8.182539871,6.580832781,7.207850047,8.350826466,6.552222036,7.473036191,6.251166595,7.294030199,6.700301875,6.117738229,6.347006617,6.07280799,6.628057461,7.011677855,6.49498763,6.634307561,8.208135949,6.518839538,6.784246792,8.306513399,8.214257943,7.563736159,8.612766041,6.95263927,8.647655761,6.607985323,7.668304661,6.267747125,6.360796118,7.226474796,7.292395848,7.377499991,5.963944503,8.533619567,7.655302695,7.607676499,8.4696046,7.9354328,7.199771411,8.982573388,6.509471888,7.826228292,8.474906935,7.754930066,6.865314696,7.359381068,7.53965365,8.659324586,8.676039187,9.994038627,7.219805522,6.185652264,8.053964575,6.791064523,6.311706702,8.07557346,9.27589296,7.512605841,8.952835114,6.874894105,7.80056262,6.312688267,6.577209185,6.860911485,6.786583163,8.853074096,6.223754649,6.475942559,7.101704246,7.402094047,6.22644241,6.309588837,7.10087066,7.214903908,7.329943355,7.843328793,8.762852436,6.622954604,8.850454432,8.038093821,9.579071873,6.171345144,7.958454391,6.016550012,7.628375437,6.925431292,7.288445451,7.320269919,7.977183683,7.715994337,9.328703545,8.188712312,7.87828192,8.114029772,7.338488775,6.673955763,7.239923488,6.614939598,6.402972824,7.122787778,7.743551077,6.494719908,7.332622246,7.567330768,10.69956964,9.430250951,7.357948959,6.98198063,6.856335017,6.247826284,6.736806314,7.182046985,8.289881114,7.002446346,9.327769309,6.400743175,8.562670426,7.246307255,7.053531207,5.8120456,7.50237665,9.771502658,6.758324041,6.827319306,8.866743515,6.758438592,6.119974714,6.583849709,6.159468369,7.010828897,6.780961816,6.541471568,8.490415983,6.186068493,8.564179121,7.011040536,7.266132244,7.44030468,6.544083697,6.142801054,7.038595656,8.771207323,7.919439764,8.549384234,7.403517029,6.620146887
CDCA7L,7.566919599,6.612476153,9.182316947,6.964496237,7.589667847,7.225170112,8.911945984,8.17317085,8.752707355,7.654832503,6.793731362,6.786765763,7.54544634,9.007335506,7.811326859,9.036290074,7.592645494,6.693415388,8.510961636,7.622389452,8.685345427,9.297638581,5.440280994,8.546521812,7.881847829,7.71609073,7.307651967,8.860323236,6.644051873,5.313440326,8.495685553,8.899650631,7.718152087,7.904601158,7.549192623,9.506955787,6.528765041,6.174845091,9.015664013,8.981500373,7.2054357,7.118521065,7.657447197,7.714201676,7.850412467,8.882885191,9.24624288,9.211149673,6.207207344,7.93801765,6.601114372,7.865942604,9.305923827,8.180983646,9.023709,8.796544999,8.064139306,8.484011466,7.433062829,9.097768241,8.140929553,7.954131219,7.734388194,8.973889173,8.925264731,6.497750759,8.710649154,7.027836449,7.442111802,8.059362069,8.073119038,8.367908038,7.876302631,8.216685752,6.896501724,9.030047148,7.852116784,7.943567323,8.196978434,8.320552054,7.278617309,8.397687487,7.399508624,8.7477128,7.828601688,6.709097614,9.286668612,7.899786588,6.578322765,6.168366414,9.317871615,7.379587978,8.282136668,7.53461817,6.25319991,7.381387737,8.235048487,7.301207542,7.201526214,7.801612291,8.426410199,7.096893201,8.434718953,6.822516764,6.772399169,6.877386611,8.10938147,9.020033726,8.631764837,7.682966433,7.976339624,8.134601482,6.421082339,8.414111799,7.429694462,7.780235981,7.810184344,6.200798594,7.389967611,6.476458309,9.016782584,7.009659686,7.674882368,7.583193994,5.476890759,8.402330445,8.023735969,8.552836814,7.480398614,6.773473045,7.293864757,7.758125614,7.258177884,9.08023719,8.291985333,6.030302458,7.284126408,5.496193356,7.72852499,9.43606773,7.584558923,9.387062969,6.464172903,7.352664228,7.503651599,6.289345809,6.943386338,9.366703947,9.244417832,10.40062529,8.118673872,7.630768218,7.240923828,7.35488182,8.644341995,9.161422558,8.590895798,7.615084943,7.617200912,8.06612433,7.713254846,8.156474666,6.2984165,7.684771962,5.958720561,6.182447613,9.013504567,8.295821091,7.659569653,8.792525665,8.907135814,9.257742333,7.873817694,6.63199331,7.844790849,7.859050708,8.793027176,7.726986606,8.291631523,6.530191679,6.768717394
